signatures,payload,sig_len,mode,rows,dpx,alpha,block_threads,grid_blocks,exit,plant,seed,target,gpu,trial,kernel_s,endtoend_s,energy_j,mean_power_w,power_samples,found,report_sig,report_score,report_pos,mismatches
30000000,1024,32,regex,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA H200 NVL,4,3.804612,3.804668,,,0,0,,,,0
30000000,1024,32,regex,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA H200 NVL,5,3.789388,3.789459,,,0,0,,,,0
40000000,1024,32,regex,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,1,1.938684,1.938741,,,0,0,,,,0
40000000,1024,32,regex,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,2,1.938631,1.938672,,,0,0,,,,0
40000000,1024,32,regex,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,3,1.938557,1.938596,,,0,0,,,,0
40000000,1024,32,regex,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,4,1.938597,1.938634,,,0,0,,,,0
40000000,1024,32,regex,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,5,1.938613,1.938647,,,0,0,,,,0
40000000,1024,32,regex,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,1,5.068959,5.069034,,,0,0,,,,0
40000000,1024,32,regex,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,2,5.045428,5.045499,,,0,0,,,,0
40000000,1024,32,regex,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,3,5.061486,5.061568,,,0,0,,,,0
40000000,1024,32,regex,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,4,5.066274,5.066360,,,0,0,,,,0
40000000,1024,32,regex,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,5,5.070611,5.070696,,,0,0,,,,0
50000000,1024,32,regex,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,1,2.422880,2.422926,,,0,0,,,,0
50000000,1024,32,regex,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,2,2.422797,2.422842,,,0,0,,,,0
50000000,1024,32,regex,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,3,2.422740,2.422781,,,0,0,,,,0
50000000,1024,32,regex,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,4,2.422717,2.422759,,,0,0,,,,0
50000000,1024,32,regex,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,5,2.422707,2.422745,,,0,0,,,,0
50000000,1024,32,regex,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,1,6.302634,6.302714,,,0,0,,,,0
50000000,1024,32,regex,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,2,6.367389,6.367466,,,0,0,,,,0
50000000,1024,32,regex,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,3,6.325360,6.325452,,,0,0,,,,0
50000000,1024,32,regex,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,4,6.282379,6.282471,,,0,0,,,,0
50000000,1024,32,regex,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,5,6.304100,6.304178,,,0,0,,,,0
